-73.9647,40.7727
-73.948,40.6531
-73.9694,40.7903
-73.9713,40.8043
-73.8782,40.8216
-73.8673,40.6749
-74.0111,40.6533
-74.0082,40.6276
-73.8921,40.6617
-73.8554,40.8796
-73.959,40.6728
-73.9602,40.8064
-73.9457,40.6924
-73.9247,40.693
-73.8707,40.7399
-73.9321,40.7556
-73.9607,40.6512
-73.9505,40.7865
-73.9582,40.7759
-73.8559,40.7419
-73.9155,40.8529
-73.9494,40.6795
-73.8902,40.8716
-73.8492,40.7323
-73.8209,40.7549
-73.8444,40.6924
-73.8236,40.7596
-73.9085,40.7763
-73.9614,40.6428
-73.8707,40.7399
-74.0203,40.6295
-73.9375,40.761
-73.9167,40.8712
-73.9258,40.8091
-73.8959,40.6683
-73.9636,40.6528
-73.9032,40.874
-73.8689,40.8634
-73.9244,40.632
-73.9606,40.6539
-73.8784,40.8274
-73.9561,40.7788
-73.9522,40.6669
-73.9957,40.6423
-73.9868,40.721
-73.8856,40.8454
-73.9165,40.8263
-73.9888,40.7713
-73.9506,40.7033
-73.8705,40.829
-73.9419,40.7983
-73.9862,40.6361
-73.9161,40.8377
-73.9742,40.6948
-73.8745,40.8747
-73.9902,40.7246
-73.9407,40.76
-73.9194,40.6805
-73.9967,40.7192
-73.9345,40.8458
-73.9164,40.8051
-73.809,40.7052
-73.9786,40.7244
-73.9955,40.7233
-73.9241,40.7445
-73.9235,40.8404
-73.8722,40.6701
-73.9061,40.7712
-73.9361,40.6099
-73.9923,40.7337
-73.9135,40.837
-73.856,40.7262
-73.9837,40.7339
-73.9272,40.7037
-73.9484,40.683
-73.9451,40.7997
-73.9179,40.6938
-73.9888,40.7713
-73.8265,40.683
-73.8894,40.751
-73.8722,40.6701
-73.8973,40.8826
-73.9167,40.8712
-73.9561,40.7788
-73.9636,40.6528
-73.9155,40.8529
-73.905,40.7394
-73.8909,40.8671
-73.9947,40.6958
-73.9165,40.6614
-73.8852,40.8741
-73.9421,40.7909
-73.9462,40.695
-73.959,40.6728
-73.8049,40.7073
-73.8614,40.7448
-73.9179,40.6938
-73.9879,40.6339
-74.0309,40.6347
-73.9666,40.6262
-73.8273,40.8743
-73.9857,40.7096
-73.9048,40.8482
-73.8784,40.8274
-73.9873,40.7361
-73.9463,40.7852
-73.8795,40.7452
-74.006,40.6021
-73.9578,40.6673
-73.9581,40.6416
-73.8673,40.6749
-73.8341,40.8475
-73.8795,40.7452
-73.9135,40.837
-73.8871,40.7515
-74.0064,40.6759
-73.9506,40.7191
-73.8559,40.7419
-73.9161,40.8377
-73.8746,40.7045
-73.9453,40.7762
-74.0204,40.6403
-73.8769,40.6848
-73.9578,40.7302
-73.9053,40.8342
-73.9562,40.7717
-73.9234,40.8241
-73.8644,40.6763
-73.9823,40.6005
-73.958,40.8022
-73.9194,40.8114
-73.9278,40.6905
-73.9675,40.6914
-73.9105,40.844
-73.9609,40.7653
-73.885,40.8368
-73.93,40.7691
-73.8656,40.8298
-73.9155,40.8529
-73.9384,40.6605
-73.9268,40.6875
-73.9409,40.7628
-73.8608,40.6943
-73.9151,40.8405
-73.993,40.601
-73.9358,40.624
-73.9375,40.8467
-73.8553,40.8911
-74.01,40.6486
-73.9984,40.688
-73.9053,40.8342
-73.8516,40.6991
-73.9103,40.8758
-73.9583,40.6566
-73.9497,40.7991
-73.9475,40.7836
-73.888,40.826
-73.9418,40.829
-73.961,40.6128
-73.9664,40.7945
-73.8705,40.829
-73.9807,40.6107
-73.9902,40.7246
-73.9258,40.6781
-73.8779,40.825
-73.9872,40.6833
-73.9677,40.7926
-73.8249,40.6855
-73.9024,40.7152
-73.9298,40.6683
-73.8913,40.6824
-73.9029,40.859
-73.7989,40.6799
-73.9495,40.8135
-73.9637,40.6274
-73.9811,40.7213
-73.9939,40.7262
-73.888,40.826
-73.9484,40.6633
-73.9098,40.7081
-74.0005,40.7141
-73.9046,40.8365
-73.9037,40.8229
-73.9788,40.6643
-73.9254,40.681
-73.9537,40.7084
-73.9642,40.6374
-73.9639,40.5802
-73.8909,40.6733
-73.8248,40.7533
-73.9499,40.6769
-73.9697,40.5809
-74.0082,40.6276
-73.9335,40.6904
-73.9133,40.8445
-73.8648,40.8376
-73.9905,40.7375
-73.958,40.8022
-74.0359,40.6345
-73.9494,40.6488
-73.866,40.6791
-73.8798,40.759
-73.9577,40.6528
-73.9807,40.6107
-73.925,40.8675
-73.9486,40.7076
-73.8784,40.8274
-73.8902,40.8716
-73.9316,40.8558
-73.9288,40.8501
-73.9712,40.7878
-73.9933,40.7159
-73.8985,40.8572
-73.9713,40.6843
-73.9269,40.8422
-73.9697,40.5809
-73.9164,40.8051
-73.9603,40.6488
-73.9615,40.7714
-73.9105,40.844
-73.7991,40.6762
-73.9133,40.8445
-73.9476,40.7248
-73.9566,40.8051
-73.911,40.8468
-73.9412,40.6274
-73.9544,40.7811
-73.8875,40.6808
-73.859,40.8361
-73.9375,40.761
-73.9726,40.5801
-73.9537,40.7084
-73.9164,40.8051
-73.9219,40.6633
-73.9602,40.8064
-73.8854,40.7584
-73.9515,40.5994
-73.9879,40.6339
-73.917,40.6722
-73.9868,40.721
-73.9946,40.7313
-73.9706,40.6947
-73.9236,40.8474
-73.8985,40.8572
-73.9992,40.6394
-73.9562,40.7717
-73.8374,40.6937
-73.942,40.6642
-73.8623,40.7363
-73.9586,40.8089
-73.8192,40.7638
-73.9897,40.6599
-73.9675,40.6914
-73.8583,40.6873
-73.919,40.6489
-74.0064,40.6759
-73.93,40.7691
-73.8722,40.6701
-73.9097,40.7036
-73.9632,40.7181
-73.9823,40.6005
-73.9505,40.7865
-73.9365,40.8391
-73.835,40.7053
-73.9786,40.7244
-73.8738,40.8772
-73.8922,40.8679
-74.01,40.6486
-73.8583,40.6873
-73.9656,40.6124
-73.9006,40.7472
-73.976,40.6067
-73.9586,40.8089
-73.983,40.6942
-73.8248,40.7533
-73.8713,40.7417
-73.9037,40.8229
-73.9546,40.6762
-73.9065,40.6989
-73.9827,40.6454
-73.9197,40.705
-73.9786,40.6705
-73.9609,40.7653
-73.893,40.8426
-73.9585,40.7685
-73.9513,40.6974
