-73.9332,40.7603
-73.9873,40.7152
-73.9678,40.7558
-73.9631,40.7621
-73.8274,40.747
-73.9221,40.7406
-73.9873,40.7418
-73.9972,40.7521
-73.9176,40.76
-73.9954,40.7546
-73.8881,40.6433
-73.9609,40.7653
-73.9001,40.7273
-73.986,40.7307
-73.9522,40.7772
-73.9862,40.7673
-73.986,40.7307
-73.9389,40.8239
-73.922,40.762
-73.9747,40.7463
-73.877,40.7591
-73.9971,40.7276
-73.9582,40.7759
-73.9815,40.729
-73.9724,40.7495
-73.9073,40.7788
-73.9677,40.7926
-73.9952,40.7447
-73.9924,40.7294
-73.9724,40.7495
-73.9815,40.7369
-73.8952,40.7513
-73.9146,40.7551
-73.9108,40.7602
-73.9815,40.7369
-73.9476,40.7248
-73.9254,40.767
-73.9747,40.7463
-73.9786,40.7244
-73.9612,40.5764
-73.9223,40.7443
-73.9899,40.7622
-73.9971,40.7276
-73.9952,40.7447
-73.9747,40.7463
-73.8995,40.7519
-73.9655,40.759
-73.9841,40.7404
-73.9223,40.7443
-73.9383,40.726
-73.9273,40.7645
-73.9655,40.759
-73.9562,40.7717
-73.9408,40.729
-73.8703,40.747
-73.9915,40.7497
-73.9747,40.7463
-73.9136,40.7581
-73.977,40.7432
-73.9862,40.7673
-73.8996,40.86
-73.9452,40.755
-73.9952,40.7447
-74.0009,40.7471
-73.988,40.7647
-73.9476,40.7752
-73.915,40.7809
-73.9888,40.7713
-73.9585,40.7685
-73.9989,40.7126
-73.9223,40.7443
-73.9724,40.7495
-73.9917,40.7597
-73.9809,40.7506
-73.9815,40.7369
-73.9689,40.7612
-73.8826,40.7522
-73.977,40.7432
-73.9713,40.7289
-73.9809,40.7449
-74.0009,40.7471
-73.9375,40.761
-73.9888,40.7713
-73.9724,40.7495
-73.9969,40.7344
-73.9862,40.7673
-73.9522,40.7772
-73.9899,40.7622
-73.9724,40.7495
-73.9837,40.7339
-73.9724,40.7495
-73.9655,40.759
-73.9905,40.7375
-73.9532,40.7321
-73.9273,40.7645
-73.9609,40.7653
-73.9409,40.7628
-73.968,40.7683
-74.0033,40.7381
-73.9538,40.7749
-73.9747,40.7463
-74.0027,40.7446
-73.9802,40.7652
-73.9223,40.7443
-73.9935,40.7572
-73.9241,40.7445
-73.9753,40.764
-73.8604,40.7506
-73.8652,40.6675
-73.9939,40.7262
-73.922,40.7551
-73.9937,40.7388
-73.9538,40.7749
-73.9223,40.7443
-73.8719,40.6879
-73.9939,40.7262
-73.9888,40.7713
-73.9119,40.8082
-73.975,40.7824
-73.9862,40.7673
-73.9214,40.8097
-73.9894,40.7318
-73.9873,40.7152
-73.9177,40.768
-73.903,40.7587
-73.977,40.7432
-73.9338,40.7531
-73.9505,40.7865
-73.9609,40.7653
-73.923,40.7691
-73.9807,40.7749
-73.9873,40.7361
-73.9993,40.6453
-73.9562,40.7717
-73.9792,40.7401
-73.9132,40.7441
-73.9935,40.7572
-73.9802,40.7652
-73.905,40.7503
-73.9815,40.7369
-73.8826,40.7522
-73.9841,40.752
-73.9873,40.7361
-73.9917,40.7597
-73.9888,40.7713
-73.9017,40.7208
-73.9585,40.7685
-73.9888,40.7713
-74.0033,40.7381
-74.0027,40.7446
-73.9842,40.7698
-73.9501,40.7692
-73.9561,40.7788
-73.8744,40.6862
-73.9807,40.7749
-73.9809,40.7506
-73.9673,40.7635
-73.922,40.762
-73.977,40.7432
-73.9678,40.7558
-73.9721,40.7626
-73.9136,40.7581
-74.0192,40.7094
-73.986,40.7307
-73.8602,40.7269
-73.9747,40.7463
-73.9678,40.7558
-73.9603,40.6488
-73.968,40.7683
-73.9786,40.7244
-73.9208,40.7745
-73.888,40.7453
-73.9434,40.7124
-73.925,40.8675
-73.8834,40.7311
-74.0045,40.7422
-73.977,40.7432
-73.9788,40.7774
-73.9969,40.7344
-73.9655,40.759
-73.9873,40.7361
-73.9538,40.7749
-73.9873,40.7476
-73.899,40.7139
-73.9747,40.7463
-73.9809,40.7506
-73.9905,40.7432
-73.9177,40.768
-73.8126,40.7565
-73.9521,40.7843
-73.9885,40.7274
-73.9747,40.7463
-73.9532,40.7321
-73.9859,40.723
-73.8933,40.7452
-73.9648,40.7669
-73.9917,40.7597
-73.9899,40.7622
-73.9809,40.7506
-74.0038,40.7153
-73.9476,40.7752
-73.9561,40.7788
-73.986,40.7307
-73.9954,40.7546
-73.9527,40.7663
-74.013,40.709
-73.96,40.7568
-73.9222,40.7715
-73.9888,40.7713
-73.9842,40.7698
-73.9628,40.7531
-73.9873,40.7418
-73.899,40.7707
-73.9952,40.7447
-73.9538,40.7749
-73.9132,40.7441
-73.8724,40.7613
-73.9994,40.7206
-73.9935,40.7572
-73.9631,40.7621
-73.8678,40.6814
-73.8871,40.7515
-73.9177,40.768
-73.9609,40.7653
-73.8571,40.7515
-73.977,40.7432
-73.922,40.762
-73.9888,40.7713
-73.9809,40.7449
-73.9777,40.7493
-73.9842,40.7698
-73.9937,40.7388
-73.9241,40.7445
-73.9514,40.7449
-73.9527,40.7663
-73.9582,40.7759
-73.997,40.7422
-73.9585,40.7685
-73.8138,40.6937
-73.9488,40.7281
-73.9917,40.7597
-73.977,40.7432
-73.9824,40.7623
-73.9585,40.7685
-73.977,40.7432
-73.9747,40.7463
-73.9177,40.768
-73.9935,40.7572
-73.9522,40.7772
-73.9689,40.7612
-73.9135,40.837
-73.9429,40.7236
-73.919,40.6489
-73.9815,40.7369
-73.9777,40.7608
-73.9537,40.7084
-73.9395,40.821
-73.9972,40.7521
-73.93,40.7691
-73.9522,40.7772
-73.9972,40.7521
-73.9108,40.7602
-73.93,40.7691
-73.9631,40.7621
-73.9934,40.7472
-73.9747,40.7463
-73.9073,40.7788
-73.9815,40.729
-73.9585,40.7352
-73.9133,40.7744
-73.9747,40.7463
-73.8468,40.6873
-73.9689,40.7612
-74.0027,40.7446
-73.9712,40.7582
-73.8197,40.6875
-73.8632,40.7289
-74.0041,40.7305
-73.9815,40.729
-73.9792,40.7401
-73.9753,40.764
-73.9809,40.7506
-73.9915,40.7497
-73.9505,40.7865
-73.9954,40.7546
-73.9923,40.7337
-73.9747,40.7463
-73.922,40.762
-74.0013,40.682
-73.9656,40.711
-73.9712,40.7582
-73.988,40.7647
-73.9151,40.7668
-73.9194,40.6805
-73.8756,40.7522
-73.9888,40.7713
-73.9151,40.7668
-73.8556,40.7347
-74.01,40.7143
-73.9841,40.7462
-73.9484,40.7894
-74.0026,40.7611
-73.9463,40.7852
-73.9185,40.7557
-73.8038,40.7595
-73.9873,40.7361
-74.0045,40.7422
-73.9655,40.759
-73.922,40.7551
-73.9799,40.7226
-73.9809,40.7506
-74.0009,40.7471
-73.914,40.7014
-73.9971,40.7276
-73.997,40.7422
-73.9375,40.761
-73.9885,40.7274
-73.9144,40.7619
-73.9224,40.7387
-73.9724,40.7495
-73.9108,40.763
-73.9905,40.7432
-73.9807,40.7749
-73.9655,40.759
-73.92,40.7645
-73.9655,40.759
-73.9673,40.7635
-73.8707,40.7399
-73.9917,40.7597
-73.9837,40.7339
-73.9197,40.705
-73.9999,40.7355
-73.8466,40.6972
-73.8654,40.7438
-73.988,40.7647
-73.9049,40.769
-73.8917,40.7279
-73.883,40.7446
-73.9689,40.7612
-73.8629,40.7499
-73.9544,40.7811
-73.9924,40.7294
-73.9802,40.7652
-73.977,40.7432
-73.9792,40.7401
-73.9815,40.7369
-73.9815,40.7369
-73.9678,40.7558
-73.888,40.7453
-73.9777,40.7493
-73.9701,40.7527
-73.9753,40.764
-73.9946,40.7313
-73.9532,40.7321
-73.9888,40.7713
-73.9476,40.802
-73.9824,40.7891
-73.9475,40.7836
-73.9523,40.6087
-73.8919,40.7513
-73.8818,40.7175
-73.885,40.7423
-73.9337,40.77
-73.9474,40.7121
-73.9972,40.7521
-73.922,40.7551
-73.9807,40.7749
-73.9673,40.7635
-73.9144,40.7619
-73.9971,40.7276
-74.0041,40.7305
-73.9809,40.7449
-73.9807,40.7749
-73.988,40.7647
-73.9815,40.7369
-73.9673,40.7635
-73.9802,40.7652
-73.96,40.7568
-73.9337,40.77
-73.9792,40.7401
-73.9935,40.7572
-73.8654,40.7438
-73.9837,40.7339
-73.9546,40.8007
-73.9334,40.6542
-73.883,40.7446
-73.9815,40.7369
-73.9689,40.7612
-73.9826,40.6657
-73.9585,40.7685
-74.0033,40.7381
-73.9108,40.763
-73.9923,40.7337
-73.9452,40.755
-73.958,40.7598
-73.9075,40.7643
-73.9824,40.7623
-73.93,40.7691
-73.9747,40.7463
-73.9792,40.7401
-73.9655,40.759
-73.8614,40.7448
-73.9176,40.7394
-73.9802,40.7652
-73.8919,40.7513
-73.9969,40.7344
-73.9453,40.7762
-73.9001,40.7273
-73.958,40.7598
-73.9724,40.7495
-73.9655,40.759
-73.9937,40.7388
-73.9862,40.7673
-73.9177,40.768
-73.9476,40.7248
-73.9888,40.7713
-73.9888,40.7713
-73.9724,40.7495
-73.9151,40.7668
-73.9952,40.7447
-73.9221,40.7406
-73.9488,40.7281
-73.8407,40.6932
-73.9647,40.7727
-73.9777,40.7493
-73.9488,40.7281
-73.8231,40.7571
-73.9712,40.7582
-73.9888,40.7713
-73.986,40.7307
-74.0027,40.7446
-73.9969,40.7344
-73.883,40.7446
-73.9807,40.7749
-73.9151,40.7668
-73.9429,40.7236
-73.9701,40.7527
-73.9425,40.6446
-73.9609,40.7653
-73.8741,40.7596
-73.9768,40.7269
-74.0005,40.7251
-73.9873,40.7476
-73.977,40.7432
-73.9809,40.7449
-73.997,40.7422
-73.9562,40.7717
-73.9971,40.7276
-73.8583,40.8408
-73.9724,40.7495
-73.8207,40.6813
-73.9815,40.729
-73.9312,40.6081
-73.924,40.697
-73.9506,40.7033
-73.9177,40.768
-73.883,40.7446
-73.9792,40.7401
-73.8548,40.6897
-73.9873,40.7152
-73.9224,40.7387
-73.9144,40.7619
-73.9859,40.723
-73.899,40.7139
-73.9151,40.7668
-73.9395,40.821
-73.9724,40.7495
-73.922,40.762
-73.9176,40.7394
-73.9724,40.7495
-73.9505,40.7865
-73.9937,40.7388
-73.9578,40.7302
-73.9888,40.7713
-73.9724,40.7495
-73.9472,40.7968
-73.9585,40.7685
-73.9888,40.7713
-73.9917,40.7597
-73.9724,40.7495
-73.9925,40.7753
-73.9824,40.7623
-73.9939,40.7262
-74.0009,40.7471
-73.9375,40.761
-73.977,40.7432
-73.9963,40.7703
-73.9746,40.7538
-73.9144,40.7619
-73.9673,40.7635
-73.9582,40.7759
-73.9788,40.7774
-73.9815,40.7369
-73.866,40.6791
-73.988,40.7647
-73.96,40.7568
-73.9476,40.7752
-73.9521,40.7843
-73.8871,40.7515
-73.9505,40.7865
-73.9224,40.7387
-73.9673,40.7635
-73.9937,40.7388
-73.9935,40.7572
-73.983,40.6942
-73.8468,40.6873
-73.89,40.7035
-73.9888,40.7713
-73.9809,40.7506
-73.988,40.7647
-74.0033,40.7381
-73.9747,40.7463
-73.9747,40.7463
-73.9841,40.7462
-73.9562,40.7717
-73.8657,40.7505
-74.0005,40.7251
-73.968,40.7683
-73.9747,40.7463
-73.8511,40.7392
-74.01,40.7143
-73.9338,40.7645
-73.9792,40.7401
-73.9935,40.7572
-73.9724,40.7495
-73.9648,40.7669
-73.9954,40.7546
-73.8662,40.6933
-73.9989,40.7126
-73.977,40.7432
-73.9701,40.7527
-73.977,40.7432
-73.9273,40.7645
-73.9592,40.7165
-73.9747,40.7463
-73.8496,40.7259
-73.9792,40.7401
-73.905,40.7394
-73.8971,40.7456
-73.9144,40.7619
-73.9475,40.7836
-73.9917,40.7597
-73.8694,40.7597
-73.8652,40.6675
-73.9678,40.7558
-73.9489,40.7158
-73.9578,40.7302
-73.9197,40.7453
-73.9917,40.7597
-73.9747,40.7463
-73.9841,40.7404
-73.9678,40.7558
-73.9586,40.6319
-73.9631,40.7621
-73.9223,40.7443
-73.9989,40.7126
-73.9223,40.7443
-73.856,40.7262
-73.9254,40.767
-73.9873,40.7476
-73.9974,40.6924
-73.8571,40.7515
-73.9842,40.7598
-74.0027,40.7446
-73.92,40.7645
-73.9136,40.7581
-73.9224,40.7387
-73.9631,40.7621
-73.9551,40.6666
-73.9807,40.7749
-74.0045,40.7422
-74.01,40.7143
-73.9673,40.7635
-73.9317,40.7667
-73.9753,40.764
-73.9859,40.723
-74.0076,40.7054
-73.9689,40.7612
-73.9701,40.7527
-73.9144,40.7482
-73.8781,40.6771
-73.9689,40.7612
-73.9859,40.723
-73.9809,40.7506
-73.9491,40.7813
-73.9786,40.7244
-73.9144,40.7619
-73.9585,40.7685
-73.9561,40.7788
-73.986,40.7307
-73.9724,40.7495
-73.9747,40.7463
-73.9673,40.7635
-73.9239,40.7597
-73.9332,40.7603
-73.9971,40.7276
-73.9476,40.7752
-73.9631,40.7621
-73.8306,40.6886
-73.951,40.7788
-73.9221,40.7406
-73.9452,40.755
-73.9888,40.7713
-73.9882,40.5765
-73.9578,40.7302
-74.0033,40.7381
-73.9772,40.7799
-73.9293,40.7603
-73.9809,40.7449
-73.9899,40.7622
-73.9815,40.7369
-73.9393,40.6898
-73.9899,40.7622
-73.9841,40.7404
-73.9885,40.7274
-73.9176,40.7394
-73.9777,40.7493
-73.9678,40.7558
-73.9446,40.7162
-73.9562,40.7717
-73.8566,40.7466
-74.0045,40.7422
-73.939,40.6502
-73.9165,40.6614
-73.9924,40.7294
-73.9747,40.7463
-73.9701,40.7527
-73.9656,40.711
-73.988,40.7647
-73.835,40.6874
-73.9701,40.7527
-73.9609,40.7653
-73.9176,40.76
-73.9532,40.7321
-73.9809,40.7449
-73.9701,40.7527
-73.92,40.7645
-73.9788,40.7774
-73.9476,40.7752
-73.9724,40.7495
-73.888,40.7453
-73.9821,40.7159
-73.9061,40.7712
-73.9562,40.7717
-73.9747,40.7463
-73.9841,40.7404
-73.9222,40.7715
-73.977,40.7432
-73.9811,40.7213
-73.9842,40.7598
-73.9706,40.6947
-73.9888,40.7713
-73.988,40.7647
-73.9777,40.7608
-73.9585,40.7685
-73.9701,40.7527
-73.9939,40.7262
-73.9747,40.7463
-73.9935,40.7572
-73.9395,40.821
-73.9792,40.7401
-73.9655,40.759
-73.9549,40.7628
-73.9532,40.7321
-73.9917,40.7597
-73.9476,40.7248
-73.9207,40.62
-73.9257,40.757
-74.0027,40.7446
-73.9885,40.7274
-73.9888,40.7713
-73.9544,40.7811
-73.8652,40.6675
-73.9747,40.7463
-73.9747,40.7463
-73.9713,40.7289
-73.9777,40.7608
-73.9807,40.7749
-73.8875,40.6808
-73.9239,40.7597
-73.877,40.7591
-73.9818,40.7191
-73.9177,40.768
-73.9971,40.7276
-73.9888,40.7713
-73.9239,40.7597
-73.9609,40.7653
-73.9522,40.7772
-73.9788,40.7774
-73.9132,40.7441
-73.9888,40.7713
-73.8973,40.8197
-73.9609,40.7653
-73.9701,40.7527
-73.9678,40.7558
-73.9946,40.7313
-73.9656,40.711
-73.852,40.6903
-73.9273,40.7645
-73.977,40.7432
-73.997,40.7422
-73.9841,40.7404
-73.8904,40.7318
-73.9873,40.7418
-73.9788,40.7774
-73.8781,40.6771
-73.9802,40.7652
-73.9701,40.7527
-73.9673,40.7635
-73.9888,40.7713
-73.9825,40.7724
-73.9911,40.7223
-73.9689,40.7612
-73.9537,40.7879
-73.8813,40.6605
-73.899,40.7139
-73.9015,40.8326
-73.9138,40.8064
-73.9862,40.7673
-73.9273,40.7645
-73.9815,40.7369
-73.9701,40.7527
-73.96,40.7568
-73.9582,40.7759
-73.9746,40.7538
-73.8657,40.7595
-73.9522,40.7772
-73.9108,40.763
-73.8746,40.7455
-73.9223,40.7443
-73.9792,40.7401
-73.9628,40.7531
-73.9792,40.7401
-73.9862,40.7673
-73.9239,40.7597
-73.8798,40.6829
-73.9821,40.7159
-73.9108,40.763
-73.9429,40.7236
-73.9988,40.7398
-73.9969,40.7344
-73.8236,40.7596
-73.9825,40.7724
-73.96,40.7003
-73.9937,40.7388
-73.9946,40.7313
-73.899,40.7139
-73.9632,40.7181
-73.9721,40.7626
-73.9469,40.7209
-73.9317,40.7667
-74.0041,40.7341
-73.9747,40.7463
-73.9972,40.7521
-73.876,40.6688
-73.9862,40.7673
-73.9873,40.7805
-73.958,40.7598
-73.9151,40.7668
-74.0033,40.7381
-73.92,40.8352
-73.9885,40.7274
-73.9802,40.7652
-73.999,40.7496
-73.988,40.7647
-73.9585,40.7685
-73.9321,40.7556
-73.9678,40.7558
-73.835,40.7053
-73.9902,40.7787
-73.8849,40.7512
-73.8448,40.7825
-73.9971,40.7276
-73.835,40.7053
-73.9753,40.764
-73.9972,40.7521
-73.9747,40.7463
-73.8654,40.7438
-73.9673,40.7635
-73.9859,40.723
-73.9434,40.7124
-73.9144,40.7619
-73.9807,40.7749
-74.0027,40.7446
-73.965,40.6187
-73.9585,40.7685
-73.9332,40.7603
-73.9701,40.7527
-73.9678,40.7558
-73.999,40.7496
-73.9254,40.767
-73.9859,40.723
-73.9631,40.7621
-73.9035,40.7728
-73.9873,40.7361
-73.9221,40.7406
-73.9609,40.7653
-73.9724,40.7495
-73.8674,40.7495
-73.9224,40.7387
-73.9337,40.77
-73.9954,40.7546
-73.9424,40.8232
-73.9585,40.7685
-73.9815,40.729
-73.8854,40.7584
-73.9917,40.7597
-73.9713,40.7289
-73.9731,40.7852
-73.9549,40.7628
-73.9668,40.7085
-73.8694,40.7597
-73.9815,40.729
-73.9859,40.723
-73.9888,40.7713
-73.9955,40.7233
-73.8824,40.7041
-73.8623,40.7363
-73.9578,40.7302
-73.9954,40.7546
-73.9108,40.763
-73.9799,40.7226
